sequence_id,timestamp_us,x,y,w,h,class_id,confidence
2025_12_23_20_53_46_EVK4_mag7.3,86282300,669,385,48,40,0,0.76
2025_12_23_20_53_46_EVK4_mag7.3,86322300,669,385,48,40,0,0.7856
2025_12_23_20_53_46_EVK4_mag7.3,86362300,669,385,49,41,0,0.7663
2025_12_23_20_53_46_EVK4_mag7.3,86402300,669,385,50,41,0,0.7515
2025_12_23_20_53_46_EVK4_mag7.3,86442300,669,385,51,41,0,0.7598
2025_12_23_20_53_46_EVK4_mag7.3,86482300,669,385,51,41,0,0.7581
2025_12_23_20_53_46_EVK4_mag7.3,86522300,669,385,49,40,0,0.7537
2025_12_23_20_53_46_EVK4_mag7.3,86562300,669,385,49,40,0,0.7589
2025_12_23_20_53_46_EVK4_mag7.3,86602300,669,385,49,41,0,0.7605
2025_12_23_20_53_46_EVK4_mag7.3,86642300,669,385,49,40,0,0.769
2025_12_23_20_53_46_EVK4_mag7.3,86682300,669,385,49,41,0,0.7692
2025_12_23_20_53_46_EVK4_mag7.3,86722300,669,385,49,41,0,0.7521
2025_12_23_20_53_46_EVK4_mag7.3,86762300,669,385,48,40,0,0.7473
2025_12_23_20_53_46_EVK4_mag7.3,86802300,669,385,49,40,0,0.751
2025_12_23_20_53_46_EVK4_mag7.3,86842300,669,385,48,39,0,0.7533
2025_12_23_20_53_46_EVK4_mag7.3,86882300,669,385,48,40,0,0.7571
2025_12_23_20_53_46_EVK4_mag7.3,86922300,669,385,48,40,0,0.7505
2025_12_23_20_53_46_EVK4_mag7.3,86962300,669,385,49,40,0,0.7602
2025_12_23_20_53_46_EVK4_mag7.3,87002300,670,385,49,39,0,0.7556
2025_12_23_20_53_46_EVK4_mag7.3,87042300,670,385,49,40,0,0.7567
2025_12_23_20_53_46_EVK4_mag7.3,87082300,670,385,49,40,0,0.7702
2025_12_23_20_53_46_EVK4_mag7.3,87122300,670,385,50,40,0,0.7663
2025_12_23_20_53_46_EVK4_mag7.3,87162300,669,385,51,41,0,0.731
2025_12_23_20_53_46_EVK4_mag7.3,87202300,670,385,50,40,0,0.7221
2025_12_23_20_53_46_EVK4_mag7.3,87242300,670,385,50,40,0,0.7159
2025_12_23_20_53_46_EVK4_mag7.3,87282300,670,385,49,41,0,0.744
2025_12_23_20_53_46_EVK4_mag7.3,87322300,670,385,48,40,0,0.7839
2025_12_23_20_53_46_EVK4_mag7.3,87362300,670,386,49,41,0,0.784
2025_12_23_20_53_46_EVK4_mag7.3,87402300,670,386,51,41,0,0.7817
2025_12_23_20_53_46_EVK4_mag7.3,87442300,670,385,52,41,0,0.8004
2025_12_23_20_53_46_EVK4_mag7.3,87482300,670,385,52,40,0,0.7925
2025_12_23_20_53_46_EVK4_mag7.3,87522300,670,385,52,42,0,0.7711
2025_12_23_20_53_46_EVK4_mag7.3,87562300,669,385,51,43,0,0.7555
2025_12_23_20_53_46_EVK4_mag7.3,87602300,670,385,51,43,0,0.768
2025_12_23_20_53_46_EVK4_mag7.3,87642300,670,386,51,42,0,0.7843
2025_12_23_20_53_46_EVK4_mag7.3,87682300,670,386,51,42,0,0.7691
2025_12_23_20_53_46_EVK4_mag7.3,87722300,670,385,50,40,0,0.7733
2025_12_23_20_53_46_EVK4_mag7.3,87762300,670,385,49,40,0,0.7804
2025_12_23_20_53_46_EVK4_mag7.3,87802300,670,385,49,40,0,0.7752
2025_12_23_20_53_46_EVK4_mag7.3,87842300,670,385,49,40,0,0.7799
2025_12_23_20_53_46_EVK4_mag7.3,87882300,670,385,48,40,0,0.7843
2025_12_23_20_53_46_EVK4_mag7.3,87922300,670,385,49,41,0,0.7771
2025_12_23_20_53_46_EVK4_mag7.3,87962300,670,385,49,41,0,0.788
2025_12_23_20_53_46_EVK4_mag7.3,88002300,670,385,50,41,0,0.7782
2025_12_23_20_53_46_EVK4_mag7.3,88042300,670,385,51,43,0,0.7557
2025_12_23_20_53_46_EVK4_mag7.3,88082300,670,385,49,42,0,0.7684
2025_12_23_20_53_46_EVK4_mag7.3,88122300,670,385,48,40,0,0.7737
2025_12_23_20_53_46_EVK4_mag7.3,88162300,670,385,47,39,0,0.7657
2025_12_23_20_53_46_EVK4_mag7.3,88202300,670,385,47,40,0,0.7495
2025_12_23_20_53_46_EVK4_mag7.3,88242300,670,385,48,40,0,0.7733
2025_12_23_20_53_46_EVK4_mag7.3,88282300,670,385,47,40,0,0.7758
2025_12_23_20_53_46_EVK4_mag7.3,88322300,669,385,48,40,0,0.7598
2025_12_23_20_53_46_EVK4_mag7.3,88362300,669,385,47,41,0,0.7282
2025_12_23_20_53_46_EVK4_mag7.3,88402300,670,385,48,40,0,0.7219
2025_12_23_20_53_46_EVK4_mag7.3,88442300,669,385,47,40,0,0.7342
2025_12_23_20_53_46_EVK4_mag7.3,88482300,670,385,47,40,0,0.7555
2025_12_23_20_53_46_EVK4_mag7.3,88522300,669,385,47,40,0,0.7651
2025_12_23_20_53_46_EVK4_mag7.3,88562300,670,385,47,40,0,0.7761
2025_12_23_20_53_46_EVK4_mag7.3,88602300,670,385,47,40,0,0.7571
2025_12_23_20_53_46_EVK4_mag7.3,88642300,669,385,48,40,0,0.7515
2025_12_23_20_53_46_EVK4_mag7.3,88682300,670,385,47,39,0,0.748
2025_12_23_20_53_46_EVK4_mag7.3,88722300,670,385,45,37,0,0.7541
2025_12_23_20_53_46_EVK4_mag7.3,88762300,670,385,46,37,0,0.7654
2025_12_23_20_53_46_EVK4_mag7.3,88802300,670,385,48,37,0,0.7785
2025_12_23_20_53_46_EVK4_mag7.3,88842300,670,385,45,34,0,0.7423
